Policy ID,Policy Type,Coverage Amount,Premium Amount,Policy Start Date,Policy End Date,Payment Frequency,Status,Customer ID,,
POL72695322,Property,213792,591.01,2018-11-05,2025-07-07,Monthly,Lapsed,CUST15889374,,
POL82064166,Health,409476,1419.19,2016-10-01,2019-03-23,Annually,Terminated,CUST51598236,,
POL07078939,Life,288839,1533.27,2020-02-12,2024-04-16,Annually,Active,CUST92152238,,
POL67550492,Life,67405,359.16,2021-08-21,2028-12-07,Monthly,Terminated,CUST43326670,,
POL56896530,Auto,290428,794.21,2016-08-21,2024-08-21,Annually,Active,CUST51129594,,
POL54740546,Life,370931,1858.41,2015-10-26,2025-09-16,Quarterly,Active,CUST47252772,,
POL56481027,Health,189108,756.81,2024-12-22,2029-04-10,Annually,Lapsed,CUST57917005,,
POL61919833,Life,102077,310.72,2015-10-01,2020-12-12,Quarterly,Terminated,CUST83000820,,
POL43653022,Health,234940,1880.9,2023-12-22,2025-06-20,Quarterly,Lapsed,CUST75125146,,
POL23986344,Life,231069,1439.14,2019-11-10,2028-07-14,Annually,Terminated,CUST09832061,,
POL82077399,Life,205121,1608.91,2022-04-24,2028-06-21,Annually,Active,CUST66427411,,
POL56971563,Life,470176,190.12,2017-12-20,2026-05-11,Quarterly,Terminated,CUST49812848,,
POL56130497,Property,484857,189.08,2020-02-17,2023-08-01,Monthly,Terminated,CUST69123669,,
POL87412754,Auto,295689,187.11,2021-01-31,2023-01-27,Quarterly,Terminated,CUST29474373,,
POL09115909,Life,29686,1725.27,2024-08-17,2031-05-06,Quarterly,Terminated,CUST88047990,,
POL42545134,Property,99920,1905.25,2015-07-14,2023-12-07,Monthly,Terminated,CUST26217841,,
POL65612264,Life,495629,123.91,2016-05-14,2021-03-28,Annually,Active,CUST51816024,,
POL69394395,Property,54315,841.95,2024-05-01,2028-01-15,Monthly,Terminated,CUST75103337,,
POL79844892,Life,234424,838.28,2017-09-30,2021-09-30,Monthly,Active,CUST94058830,,
POL98891714,Property,461978,1733.33,2015-09-26,2020-06-18,Quarterly,Lapsed,CUST14150904,,
POL58597674,Property,99753,1668.38,2019-09-29,2026-07-19,Monthly,Lapsed,CUST49356497,,
POL06923773,Property,165126,903.18,2017-08-19,2023-12-31,Monthly,Lapsed,CUST76994713,,
POL95980834,Auto,209336,1315.06,2017-12-06,2027-10-04,Monthly,Lapsed,CUST74780040,,
POL37180601,Property,354138,143.38,2018-03-22,2024-07-17,Monthly,Active,CUST56686028,,
POL17832980,Health,221740,353.72,2019-03-03,2028-08-16,Annually,Active,CUST79236950,,
POL92982957,Auto,455792,517.14,2023-04-24,2025-06-07,Monthly,Lapsed,CUST61534512,,
POL50332022,Health,353336,418.64,2017-04-28,2025-12-10,Quarterly,Active,CUST16863839,,
POL09568484,Health,161816,1575.25,2014-12-25,2024-11-28,Quarterly,Lapsed,CUST18147732,,
POL69314251,Property,254066,1128.75,2020-10-24,2028-10-04,Monthly,Lapsed,CUST61282767,,
POL22897699,Health,150699,929.7,2019-04-16,2026-10-18,Annually,Terminated,CUST68160825,,
POL97235049,Property,256936,173.66,2016-05-24,2025-10-28,Quarterly,Lapsed,CUST08745607,,
POL72712836,Property,174750,1538.29,2024-12-01,2032-01-04,Quarterly,Active,CUST29123454,,
POL29793351,Property,278800,311.05,2016-11-22,2019-01-27,Annually,Active,CUST45155063,,
POL59534833,Life,73695,1664.98,2016-12-23,2019-08-02,Annually,Active,CUST85881033,,
POL26506395,Property,272171,1015.66,2023-07-16,2025-04-04,Annually,Terminated,CUST38893331,,
POL44670716,Life,386415,1227.73,2015-04-12,2020-12-05,Annually,Lapsed,CUST53923029,,
POL28535341,Health,207936,1509.64,2017-03-21,2021-12-30,Quarterly,Lapsed,CUST78179789,,
POL93243728,Auto,298126,643.85,2020-01-11,2021-03-10,Annually,Lapsed,CUST72660473,,
POL80450492,Health,198746,201.79,2024-10-13,2026-12-03,Monthly,Active,CUST23238777,,
POL61660074,Auto,341211,1286.62,2016-10-11,2023-08-01,Quarterly,Active,CUST09396272,,
POL78989397,Health,235230,1352.51,2020-01-28,2027-09-16,Monthly,Lapsed,CUST39886299,,
POL15877374,Life,53825,1956.3,2021-10-07,2024-01-05,Monthly,Active,CUST73244149,,
POL39030203,Property,383307,1787.18,2017-01-11,2021-12-03,Quarterly,Lapsed,CUST08037065,,
POL72182223,Life,206474,425.04,2023-10-25,2026-09-20,Annually,Lapsed,CUST02855939,,
POL58356690,Life,235111,1505.92,2024-04-05,2027-05-09,Monthly,Terminated,CUST38278660,,
POL39195359,Health,344478,827.57,2023-04-15,2029-12-04,Monthly,Active,CUST37063181,,
POL93924279,Property,286367,1950.35,2015-07-30,2019-06-09,Annually,Active,CUST98979035,,
POL47426160,Auto,37378,1732.25,2016-02-29,2018-05-29,Monthly,Active,CUST51436403,,
POL48558691,Auto,147762,864.92,2024-02-14,2032-01-04,Monthly,Active,CUST36762916,,
POL22221207,Life,309956,1130.91,2016-09-24,2024-01-01,Quarterly,Lapsed,CUST97733557,,
POL93708978,Auto,103647,255.8,2024-07-08,2033-01-06,Quarterly,Terminated,CUST55344519,,
POL66737729,Auto,238998,1866.74,2017-07-28,2024-01-30,Annually,Lapsed,CUST03443636,,
POL69605130,Property,360791,701.91,2019-03-20,2025-04-25,Quarterly,Lapsed,CUST03289232,,
POL47419656,Health,467807,467.75,2022-08-09,2026-02-07,Monthly,Lapsed,CUST29404230,,
POL84907131,Health,10505,1856.34,2024-02-09,2033-02-14,Monthly,Lapsed,CUST11931054,,
POL87848287,Health,496379,1043.85,2024-06-12,2033-12-26,Monthly,Terminated,CUST18337391,,
POL12552463,Property,106367,593.8,2019-04-25,2027-04-12,Quarterly,Terminated,CUST49174127,,
POL67293726,Property,202274,1404.28,2021-06-29,2029-06-15,Annually,Lapsed,CUST89603721,,
POL95451699,Property,375158,1282.21,2016-02-15,2018-07-19,Monthly,Terminated,CUST44038518,,
POL93135284,Life,351819,643.85,2022-12-15,2032-05-18,Monthly,Active,CUST46842449,,
POL43339997,Health,131281,1488.63,2023-12-13,2025-01-13,Monthly,Active,CUST48898637,,
POL09811937,Property,71122,1960.76,2019-12-02,2026-01-29,Monthly,Active,CUST46205183,,
POL64216260,Health,102693,1974.44,2019-02-07,2025-09-10,Annually,Terminated,CUST73072285,,
POL76155355,Health,55782,161.06,2024-09-16,2027-05-10,Annually,Terminated,CUST47935777,,
POL81895128,Auto,436046,1349.77,2020-06-07,2025-07-07,Monthly,Active,CUST46135838,,
POL12299324,Health,254808,205.89,2024-08-15,2032-08-19,Quarterly,Lapsed,CUST49220308,,
POL73788724,Auto,182671,1203.11,2021-09-15,2031-05-26,Annually,Active,CUST24576061,,
POL45017081,Auto,111134,282.8,2016-09-12,2018-07-03,Annually,Active,CUST81230725,,
POL27691978,Health,371998,228.21,2022-05-13,2028-09-03,Quarterly,Active,CUST93910058,,
POL09102792,Life,490716,1559.35,2015-06-13,2024-04-08,Monthly,Terminated,CUST74841376,,
POL74740983,Life,92923,463.17,2022-02-21,2026-03-31,Quarterly,Active,CUST33904631,,
POL69973206,Health,105564,1897.34,2024-11-15,2031-12-03,Monthly,Active,CUST13870195,,
POL18306800,Life,227134,438.85,2024-11-23,2033-07-14,Quarterly,Terminated,CUST45353942,,
POL00975705,Property,195509,443.61,2016-03-26,2018-12-10,Monthly,Lapsed,CUST20327009,,
POL32457867,Life,159800,1868.27,2019-07-29,2026-12-18,Monthly,Lapsed,CUST54413687,,
POL97881678,Life,306735,1340.24,2016-11-14,2023-08-28,Quarterly,Lapsed,CUST76984341,,
POL03749104,Health,194111,996.1,2024-06-29,2031-07-25,Monthly,Active,CUST40195700,,
POL28241655,Property,326442,1949.46,2024-02-20,2027-12-27,Annually,Terminated,CUST84381012,,
POL04677379,Property,116746,643.24,2016-10-13,2020-03-11,Annually,Terminated,CUST28330638,,
POL75734958,Life,159899,1072.91,2023-08-03,2024-11-05,Quarterly,Lapsed,CUST29849064,,
POL00342489,Auto,197788,1969.5,2018-02-06,2025-06-20,Monthly,Active,CUST99831160,,
POL83180478,Auto,296562,1860.62,2024-10-05,2034-06-06,Annually,Terminated,CUST06930299,,
POL57458461,Property,421790,1875.07,2021-10-26,2026-10-27,Annually,Terminated,CUST88770537,,
POL17909247,Auto,321202,488.56,2018-05-07,2024-06-02,Annually,Terminated,CUST48116987,,
POL88784690,Property,339642,292.36,2023-10-29,2032-11-19,Monthly,Terminated,CUST80741810,,
POL61092074,Property,200975,679.29,2019-12-09,2022-11-26,Monthly,Active,CUST18830067,,
POL98348493,Property,117911,1203.66,2018-08-02,2025-11-29,Annually,Terminated,CUST08037065,,
POL06694262,Health,376935,233.4,2021-01-17,2025-10-07,Annually,Active,CUST42299913,,
POL96349249,Property,21029,1323.59,2020-11-24,2029-04-26,Monthly,Terminated,CUST29707490,,
POL64861426,Auto,182412,805.66,2019-06-06,2021-01-05,Monthly,Lapsed,CUST14877396,,
POL66890932,Health,408738,1535.26,2019-06-16,2027-04-25,Annually,Active,CUST30106981,,
POL45464531,Auto,244499,1990.7,2020-10-25,2023-02-04,Annually,Lapsed,CUST30512637,,
POL83383036,Property,56851,844.96,2022-11-23,2026-09-10,Monthly,Lapsed,CUST92249874,,
POL87496744,Life,431095,1396.81,2016-05-01,2024-01-30,Monthly,Terminated,CUST22414349,,
POL29750466,Life,60362,1512.33,2024-08-24,2026-11-09,Annually,Active,CUST96733036,,
POL11880653,Auto,413721,653.58,2021-01-11,2023-06-15,Monthly,Lapsed,CUST70347071,,
POL45382864,Health,48201,678.54,2018-06-13,2020-02-04,Quarterly,Terminated,CUST63104430,,
POL93324177,Auto,326796,1398.16,2024-02-13,2028-09-11,Monthly,Terminated,CUST38727661,,
POL50843998,Life,227940,1861,2015-08-06,2021-12-27,Quarterly,Active,CUST93655605,,
POL28224422,Auto,286444,261.16,2018-09-10,2020-06-23,Quarterly,Terminated,CUST47950419,,
POL12841734,Property,124362,1355.05,2017-03-08,2022-06-16,Monthly,Active,CUST24626933,,
POL57704602,Property,104876,1169.81,2016-11-20,2020-11-21,Annually,Active,CUST42711609,,
POL52356256,Auto,174938,1478.69,2015-02-27,2021-11-24,Quarterly,Active,CUST44042438,,
POL90687071,Life,133613,1471.91,2019-01-19,2023-04-24,Monthly,Active,CUST96630079,,
POL09030327,Health,440583,651.26,2020-11-26,2023-09-28,Quarterly,Lapsed,CUST43023655,,
POL70352062,Health,192615,618.59,2023-12-12,2028-03-13,Monthly,Lapsed,CUST42041475,,
POL43572641,Life,246902,124.15,2018-02-12,2020-04-16,Annually,Active,CUST20299805,,
POL52576258,Health,381674,810.93,2024-02-16,2028-03-30,Monthly,Terminated,CUST61113978,,
POL59071876,Health,130137,1731.72,2015-10-23,2021-08-20,Monthly,Lapsed,CUST63170748,,
POL43904210,Property,73613,773.37,2020-11-18,2024-11-15,Quarterly,Lapsed,CUST74158487,,
POL94939056,Health,474187,1410.39,2020-03-03,2029-11-03,Monthly,Terminated,CUST97466999,,
POL71095594,Health,140796,1135.7,2016-06-24,2020-09-06,Quarterly,Terminated,CUST23965350,,
POL89441443,Auto,10292,1320.36,2022-10-13,2031-11-03,Quarterly,Active,CUST43641609,,
POL53518274,Life,239196,427.77,2017-10-06,2021-03-01,Quarterly,Lapsed,CUST64137898,,
POL05847993,Health,473205,198.28,2023-07-05,2030-08-04,Quarterly,Lapsed,CUST47030666,,
POL52535973,Property,488730,596.82,2015-08-05,2024-07-27,Quarterly,Lapsed,CUST90784414,,
POL36624430,Auto,407308,1510.11,2015-11-06,2017-12-12,Monthly,Terminated,CUST71233635,,
POL03623063,Auto,44566,1519.85,2023-04-06,2024-09-26,Annually,Active,CUST26740405,,
POL69712640,Property,354927,1578.19,2015-12-26,2021-07-14,Quarterly,Lapsed,CUST62622700,,
POL86586795,Life,32736,1299.4,2020-11-03,2026-02-02,Quarterly,Terminated,CUST32304513,,
POL23605802,Health,127219,1436.73,2024-10-03,2029-11-12,Monthly,Terminated,CUST45330849,,
POL72902683,Life,284085,1199.09,2016-12-12,2021-03-30,Monthly,Terminated,CUST67301841,,
POL53556659,Life,247949,1065,2018-08-19,2027-01-18,Monthly,Active,CUST71945509,,
POL56653003,Life,435069,1923.81,2016-02-07,2025-11-05,Monthly,Lapsed,CUST02132590,,
POL08764986,Life,46335,756.46,2017-04-05,2021-12-09,Quarterly,Lapsed,CUST67599187,,
POL25524623,Auto,42471,1113.62,2018-04-01,2021-07-10,Quarterly,Terminated,CUST94551901,,
POL55063562,Health,397446,1938.91,2016-09-20,2019-09-01,Annually,Terminated,CUST93669665,,
POL95639712,Property,177967,156.32,2020-04-27,2028-10-01,Quarterly,Terminated,CUST80730735,,
POL78604269,Health,186684,112.9,2023-02-23,2024-03-01,Annually,Active,CUST20442550,,
POL86315703,Auto,105427,298.49,2021-01-17,2028-08-06,Quarterly,Terminated,CUST74635566,,
POL14750217,Auto,41795,1558.82,2020-02-01,2029-09-19,Annually,Lapsed,CUST41856221,,
POL53367790,Health,489181,1382.04,2021-02-11,2024-12-12,Monthly,Lapsed,CUST86884109,,
POL25611191,Life,314611,945.47,2022-02-07,2031-03-21,Quarterly,Lapsed,CUST72660473,,
POL56612277,Auto,374149,1913.34,2018-05-02,2021-02-14,Monthly,Active,CUST91276470,,
POL99341236,Auto,97029,1139.83,2021-02-11,2024-03-15,Monthly,Terminated,CUST83956868,,
POL08364354,Life,418907,956.23,2022-05-18,2030-07-20,Quarterly,Active,CUST41476976,,
POL65713464,Life,446106,1643.1,2018-01-25,2023-10-21,Annually,Terminated,CUST06619029,,
POL40012208,Auto,382344,998.96,2017-10-19,2020-07-29,Monthly,Lapsed,CUST68580787,,
POL77562289,Life,346992,925.05,2018-09-15,2020-09-26,Quarterly,Lapsed,CUST85164739,,
POL53804570,Auto,354399,1091.68,2021-08-08,2027-03-16,Annually,Terminated,CUST81462168,,
POL17250525,Auto,33415,1615.07,2019-06-11,2029-03-22,Quarterly,Terminated,CUST18610143,,
POL68885255,Health,278536,1165.19,2023-02-17,2029-04-26,Annually,Active,CUST52540976,,
POL32979560,Auto,295686,457.81,2016-02-07,2025-03-06,Annually,Terminated,CUST42357086,,
POL03838878,Auto,455205,239.43,2024-09-18,2029-01-27,Monthly,Lapsed,CUST94676233,,
POL27741875,Life,198891,1675.19,2020-02-02,2025-10-24,Annually,Lapsed,CUST22567858,,
POL00776305,Life,83816,652.71,2020-09-30,2022-12-13,Quarterly,Lapsed,CUST87082152,,
POL35534292,Property,452542,1997.27,2023-12-05,2025-08-28,Annually,Active,CUST42919579,,
POL31127949,Life,334987,983.02,2015-11-16,2024-03-07,Monthly,Terminated,CUST29485027,,
POL33770803,Life,346812,393.05,2016-11-25,2023-11-25,Quarterly,Active,CUST60571276,,
POL08589309,Health,343787,123.34,2024-12-20,2026-09-08,Quarterly,Lapsed,CUST34481309,,
POL60009654,Life,131206,976.01,2022-09-08,2029-09-29,Annually,Lapsed,CUST81996742,,
POL28256709,Life,150121,589.34,2023-06-01,2030-04-19,Annually,Lapsed,CUST33599055,,
POL45378265,Property,46445,1484.78,2017-03-15,2026-06-07,Annually,Terminated,CUST42782916,,
POL70277568,Life,322976,973.29,2018-04-18,2025-06-04,Annually,Terminated,CUST57596772,,
POL24185779,Life,44146,559.05,2023-08-21,2029-07-18,Monthly,Terminated,CUST51776470,,
POL06543318,Property,488904,1670.05,2017-10-27,2027-10-14,Monthly,Terminated,CUST22858384,,
POL68885619,Life,29086,437.13,2022-08-24,2027-02-13,Annually,Lapsed,CUST61812818,,
POL23114064,Property,115486,1408.12,2015-02-13,2016-12-21,Quarterly,Active,CUST47003736,,
POL54051658,Auto,224049,392.81,2022-08-19,2026-11-05,Quarterly,Active,CUST37495079,,
POL59329261,Auto,216554,538.44,2015-01-02,2024-11-25,Annually,Terminated,CUST78428397,,
POL49945378,Auto,145567,974,2023-12-05,2028-07-17,Monthly,Terminated,CUST02233588,,
POL84542810,Life,219866,437.25,2022-02-20,2028-12-22,Monthly,Lapsed,CUST19900410,,
POL66631189,Life,237677,1996.66,2021-02-01,2029-12-01,Annually,Active,CUST79847743,,
POL19746644,Property,49560,379.91,2017-03-21,2022-06-26,Annually,Active,CUST14823398,,
POL69316836,Property,164571,1385.89,2017-02-16,2022-10-25,Monthly,Terminated,CUST89128570,,
POL95251783,Property,108101,739.15,2021-04-15,2026-09-16,Monthly,Active,CUST46734169,,
POL64932236,Life,398515,1919.47,2015-07-06,2022-03-20,Annually,Terminated,CUST69376442,,
POL57724014,Life,291514,1358.41,2024-11-11,2029-12-14,Monthly,Terminated,CUST07524246,,
POL37710630,Auto,442432,843.63,2017-12-10,2024-02-24,Annually,Terminated,CUST67050803,,
POL62169873,Life,286769,707.81,2023-01-14,2031-05-26,Quarterly,Terminated,CUST16749479,,
POL95326340,Health,294022,1659.11,2021-11-21,2024-04-22,Quarterly,Terminated,CUST25538398,,
POL96200610,Property,88840,1545.46,2022-12-25,2027-03-13,Monthly,Lapsed,CUST28777964,,
POL69091266,Health,298430,1555.58,2016-02-22,2019-05-08,Quarterly,Terminated,CUST92112375,,
POL39502034,Health,281637,783.64,2024-02-16,2029-10-13,Quarterly,Terminated,CUST62906519,,
POL80129143,Property,368631,1722.1,2021-12-22,2030-08-13,Annually,Active,CUST26621310,,
POL37652928,Auto,57674,1267.14,2019-05-14,2023-06-30,Monthly,Active,CUST01691078,,
POL74543161,Health,362032,686.93,2020-07-28,2022-03-19,Quarterly,Lapsed,CUST53798021,,
POL23203391,Auto,144837,507.57,2016-11-06,2018-02-13,Annually,Terminated,CUST52459393,,
POL85094282,Health,38601,645.23,2021-10-12,2022-12-09,Monthly,Active,CUST61057737,,
POL92087266,Life,342373,135.41,2016-04-27,2020-10-07,Annually,Lapsed,CUST06037966,,
POL83011095,Health,18211,1034.67,2019-01-24,2026-01-24,Monthly,Active,CUST08266988,,
POL20316917,Auto,189243,1972.81,2019-08-09,2020-09-24,Annually,Terminated,CUST87889630,,
POL13297022,Auto,324937,595.06,2020-04-05,2028-07-16,Annually,Terminated,CUST08537547,,
POL30201413,Auto,378620,250.75,2018-12-13,2021-04-01,Annually,Terminated,CUST06959252,,
POL42258270,Life,60418,1786.79,2021-03-26,2027-05-07,Quarterly,Active,CUST76221093,,
POL74649715,Health,230062,403.65,2015-10-02,2017-01-05,Quarterly,Active,CUST78957103,,
POL01511689,Property,185872,629.66,2022-08-07,2028-10-10,Monthly,Active,CUST88248320,,
POL41959725,Property,458229,1914.61,2019-03-26,2024-03-08,Quarterly,Active,CUST29433392,,
POL85739071,Life,14990,874.83,2020-03-30,2027-07-04,Annually,Terminated,CUST65422529,,
POL47004965,Health,327714,1834.59,2022-06-03,2024-11-20,Quarterly,Lapsed,CUST50834097,,
POL96268176,Auto,334344,1034.26,2017-09-20,2022-11-06,Annually,Active,CUST40436276,,
POL12757089,Health,436767,797.51,2018-11-15,2025-11-09,Monthly,Lapsed,CUST23642771,,
POL80116968,Auto,165712,946.23,2017-02-12,2018-04-16,Monthly,Active,CUST20327009,,
POL17568774,Life,251082,1955.1,2019-03-30,2022-02-16,Monthly,Active,CUST85322984,,
POL08723809,Health,40434,1605.05,2023-09-11,2027-11-03,Annually,Terminated,CUST14150904,,
POL51841812,Health,290515,973.79,2015-11-29,2025-09-05,Quarterly,Lapsed,CUST02924046,,
POL12590644,Life,57927,1098.85,2022-06-26,2030-05-16,Annually,Lapsed,CUST77262045,,
POL01887189,Property,135332,258.23,2024-12-06,2026-11-11,Monthly,Active,CUST04188498,,
POL54775068,Health,443919,170.35,2021-09-25,2030-08-31,Quarterly,Active,CUST06406650,,
POL60169232,Life,454377,371.57,2023-11-06,2031-03-02,Monthly,Terminated,CUST61923494,,
POL07151220,Auto,159679,961.5,2016-07-03,2021-12-13,Monthly,Lapsed,CUST21477650,,
POL62014398,Life,208079,1660.92,2023-02-17,2032-08-01,Monthly,Active,CUST00283741,,
POL57302291,Health,444593,1493.64,2024-01-10,2031-04-18,Annually,Lapsed,CUST32924092,,
POL37984352,Health,25430,780.41,2024-04-25,2029-10-24,Annually,Lapsed,CUST24431344,,
POL65018998,Auto,438873,1281.54,2015-08-22,2018-01-31,Quarterly,Active,CUST54132815,,
POL26967918,Property,406878,1543.76,2021-04-23,2030-08-10,Quarterly,Active,CUST00971282,,
POL66684348,Property,283261,1177.75,2020-11-07,2029-10-28,Annually,Terminated,CUST30107640,,
POL85531608,Health,445951,761.04,2016-07-09,2018-11-24,Quarterly,Active,CUST79849439,,
POL63456798,Health,472276,1425.94,2024-02-12,2025-12-22,Annually,Lapsed,CUST61585782,,
POL78322093,Life,215893,353.94,2019-06-17,2024-07-08,Quarterly,Active,CUST83723227,,
POL59742494,Property,200786,1551.99,2015-03-29,2020-03-19,Annually,Lapsed,CUST75428036,,
POL12263896,Auto,210024,1967.07,2019-11-06,2021-10-02,Annually,Terminated,CUST18798938,,
POL11968041,Health,302733,944.77,2023-12-30,2033-12-11,Annually,Lapsed,CUST52503140,,
POL72766518,Auto,184039,1208.51,2019-01-07,2024-03-21,Annually,Terminated,CUST26015722,,
POL41445459,Life,95976,1207.95,2017-11-05,2019-01-27,Annually,Lapsed,CUST47696408,,
POL78043056,Property,88702,1504.08,2017-11-05,2020-02-26,Monthly,Lapsed,CUST81139176,,
POL44986450,Health,495000,1508.39,2016-03-15,2025-03-15,Monthly,Terminated,CUST41518415,,
POL70827381,Life,196316,125,2023-03-21,2025-06-22,Monthly,Terminated,CUST22153945,,
POL70755338,Auto,467362,1310.35,2022-04-01,2024-05-04,Quarterly,Active,CUST82473025,,
POL47233053,Property,483374,1345.15,2018-06-15,2020-03-05,Annually,Active,CUST05701299,,
POL83630860,Auto,481017,1427.9,2021-12-07,2026-09-10,Quarterly,Lapsed,CUST62840759,,
POL81894968,Life,129153,798.94,2023-10-17,2032-01-25,Quarterly,Active,CUST57771662,,
POL68033681,Life,55004,1974.94,2020-10-04,2022-09-22,Annually,Lapsed,CUST77682848,,
POL30677627,Health,10653,1863.7,2020-10-28,2027-04-05,Annually,Active,CUST93959202,,
POL14781739,Life,331249,1952.76,2015-02-23,2020-02-03,Monthly,Terminated,CUST07899216,,
POL55461982,Property,495921,150.36,2019-02-15,2023-01-23,Monthly,Lapsed,CUST61341413,,
POL79741032,Property,480900,216.26,2017-12-12,2022-01-24,Annually,Terminated,CUST76221093,,
POL40767941,Health,456168,1138.49,2023-02-28,2026-06-24,Quarterly,Terminated,CUST99806690,,
POL82791377,Health,374321,1071.87,2022-02-19,2029-04-02,Monthly,Terminated,CUST85929514,,0
POL92554032,Health,388989,1462.58,2015-03-25,2022-10-30,Annually,Terminated,CUST49174055,,
POL83187553,Health,108097,678.42,2023-02-10,2032-03-22,Monthly,Lapsed,CUST31889067,,
