Payment ID,Date of Payment,Amount Paid,Payment Method,Payment Status,Policy ID
PAY28981961,2024-02-18,1099.26,Bank Transfer,Successful,POL01434989
PAY16161788,2023-07-29,1445.39,Cash,Failed,POL69636143
PAY59618066,2023-11-15,622.25,Cash,Successful,POL24429033
PAY80876591,2024-01-29,821.54,Bank Transfer,Failed,POL40860073
PAY06811418,2024-08-22,171.1,Credit Card,Successful,POL23689303
PAY42245178,2022-09-11,177.43,Cash,Failed,POL48116183
PAY72108184,2024-05-16,709.42,Cash,Failed,POL70265364
PAY64292550,2024-05-03,1247.41,Credit Card,Successful,POL49030532
PAY29443042,2022-01-16,1007.74,Credit Card,Failed,POL15219398
PAY08203655,2024-10-26,1078.75,Credit Card,Successful,POL85739071
PAY05819836,2024-08-24,880.54,Cash,Successful,POL94995920
PAY70652187,2022-04-10,1024.4,Cash,Failed,POL19986234
PAY82167334,2022-02-27,499.68,Credit Card,Successful,POL72255591
PAY45794864,2023-04-20,1247.01,Cash,Failed,POL87932414
PAY17890846,2022-07-30,1130.92,Credit Card,Failed,POL04376186
PAY00399469,2023-04-08,138.73,Credit Card,Successful,POL61600687
PAY69261018,2024-08-20,1080.34,Credit Card,Successful,POL80116968
PAY83557780,2024-04-06,1224.76,Credit Card,Successful,POL85035096
PAY67688619,2023-03-07,291.51,Credit Card,Failed,POL68375690
PAY94204051,2023-08-19,926.95,Credit Card,Successful,POL98798352
PAY21679451,2022-07-18,580.89,Cash,Failed,POL41570616
PAY99304128,2023-09-14,476.91,Cash,Successful,POL91869303
PAY30889588,2022-03-30,865.48,Bank Transfer,Failed,POL84566610
PAY02868644,2023-06-17,890.22,Credit Card,Successful,POL80906414
PAY53771489,2022-09-16,1103.85,Cash,Failed,POL68375690
PAY13686628,2023-04-08,493.03,Cash,Successful,POL83051800
PAY20313905,2022-05-16,990.61,Bank Transfer,Successful,POL48910951
PAY67490016,2022-08-29,93.28,Credit Card,Failed,POL15880317
PAY03712224,2024-03-10,641.22,Cash,Failed,POL89009482
PAY14302224,2022-09-07,1227.77,Bank Transfer,Successful,POL67346720
PAY71172822,2023-03-29,137.08,Cash,Failed,POL23594772
PAY58391902,2024-07-26,935.48,Credit Card,Failed,POL64233816
PAY30686751,2023-06-29,886.5,Credit Card,Successful,POL92070714
PAY05246182,2023-08-15,564.5,Cash,Failed,POL03688805
PAY79248452,2024-09-28,711.57,Cash,Successful,POL44317279
PAY99531322,2022-12-15,1028.45,Credit Card,Successful,POL32252482
PAY29151196,2024-04-03,149.84,Bank Transfer,Successful,POL78264122
PAY98017250,2023-04-01,451.8,Bank Transfer,Successful,POL06341687
PAY99588916,2022-01-15,162.61,Cash,Successful,POL79741032
PAY93112419,2023-10-24,1124.51,Cash,Failed,POL87561435
PAY89050227,2022-10-16,1179.06,Bank Transfer,Successful,POL34621999
PAY67611211,2022-11-24,497.84,Credit Card,Successful,POL13276567
PAY91690103,2024-05-30,902,Cash,Successful,POL88167849
PAY43437605,2024-08-04,525.15,Bank Transfer,Successful,POL98955756
PAY29081538,2022-03-10,753.23,Bank Transfer,Successful,POL57089386
PAY13038082,2022-11-01,807.83,Credit Card,Successful,POL45925285
PAY58733720,2024-10-23,118.25,Credit Card,Failed,POL97704616
PAY22601377,2023-01-30,548.52,Bank Transfer,Failed,POL98526256
PAY08779467,2023-05-15,107.65,Credit Card,Failed,POL92681233
PAY67670345,2022-11-12,350.7,Cash,Failed,POL94723645
PAY83625586,2022-08-27,228.99,Bank Transfer,Failed,POL38045222
PAY28395959,2024-11-30,1138.71,Bank Transfer,Failed,POL31363009
PAY66754101,2023-01-13,201.11,Cash,Successful,POL92754721
PAY04986831,2024-06-14,299.99,Cash,Failed,POL82207194
PAY88402764,2022-09-09,1304.12,Credit Card,Failed,POL51145761
PAY17260076,2024-08-05,1325.28,Bank Transfer,Failed,POL35610268
PAY18795153,2022-03-30,929.88,Credit Card,Failed,POL98908747
PAY82597327,2022-10-16,1498.56,Cash,Failed,POL12841734
PAY57423268,2024-04-27,1274.55,Bank Transfer,Failed,POL99817489
PAY91859186,2023-04-05,222.31,Cash,Successful,POL95434233
PAY94363139,2024-01-24,1081.21,Credit Card,Successful,POL14924574
PAY35788103,2024-12-22,373.82,Credit Card,Successful,POL51514265
PAY12501227,2024-12-16,74.47,Credit Card,Failed,POL31588332
PAY87437680,2022-02-14,1375.05,Credit Card,Successful,POL02586223
PAY46575854,2023-04-15,760.58,Bank Transfer,Failed,POL29536417
PAY27658968,2024-07-07,565.68,Cash,Failed,POL33528645
PAY66685961,2023-02-20,471.2,Credit Card,Successful,POL32721241
PAY30255471,2024-10-22,1172.26,Cash,Failed,POL93274437
PAY15551924,2022-01-07,1268.42,Bank Transfer,Failed,POL73942123
PAY51194867,2024-08-20,1361.01,Credit Card,Failed,POL22916343
PAY13516608,2022-10-12,132.54,Credit Card,Successful,POL05606987
PAY52996688,2021-12-25,1002.71,Credit Card,Successful,POL20825981
PAY89126268,2024-04-16,1220.64,Credit Card,Failed,POL46427278
PAY19690063,2024-04-18,639.74,Credit Card,Failed,POL67370723
PAY03567814,2024-01-10,630.45,Bank Transfer,Failed,POL03911421
PAY80586633,2022-04-04,1211.85,Credit Card,Failed,POL52704029
PAY03367840,2022-07-29,1411.27,Credit Card,Failed,POL24735696
PAY36802024,2024-04-23,96.32,Bank Transfer,Failed,POL45059272
PAY63943169,2024-09-23,1429.5,Cash,Successful,POL68446271
PAY58077558,2024-11-04,301.03,Cash,Successful,POL71597887
PAY46585030,2024-05-22,1007.75,Bank Transfer,Successful,POL36453165
PAY95498539,2024-06-20,537.46,Credit Card,Failed,POL09146332
PAY73803009,2023-12-28,619.25,Cash,Failed,POL53495954
PAY35075659,2022-04-04,1375.3,Cash,Failed,POL13218423
PAY90154887,2024-01-28,807.97,Cash,Successful,POL97197934
PAY96654744,2022-03-31,1416.61,Bank Transfer,Failed,POL72689625
PAY11168240,2024-01-12,781.71,Credit Card,Successful,POL03258103
PAY74200375,2022-03-03,367.86,Bank Transfer,Failed,POL13533618
PAY33701464,2022-07-18,700.64,Cash,Failed,POL74554228
PAY15058581,2024-09-13,227.01,Cash,Successful,POL82132627
PAY07077758,2023-07-21,344.19,Cash,Successful,POL54792632
PAY02185004,2024-07-09,1179.76,Credit Card,Failed,POL39807316
PAY75964526,2024-12-15,878.5,Bank Transfer,Successful,POL77789737
PAY08354299,2024-07-14,628.41,Bank Transfer,Failed,POL97456279
PAY61530368,2024-07-12,1401.37,Credit Card,Failed,POL00167399
PAY48467830,2024-06-16,1371.34,Cash,Failed,POL37847781
PAY27367352,2023-11-14,120.57,Cash,Successful,POL18093390
PAY64208818,2022-10-18,782.37,Credit Card,Failed,POL64410288
PAY52236441,2022-01-14,332.46,Credit Card,Failed,POL02018032
PAY00168693,2022-12-25,1061.63,Bank Transfer,Successful,POL04312649
PAY69789732,2022-01-21,1007.35,Bank Transfer,Failed,POL36184966
PAY34464739,2022-04-08,550.92,Credit Card,Failed,POL01744770
PAY11930312,2023-09-17,1473.18,Credit Card,Failed,POL89180514
PAY22965482,2024-06-02,730.92,Credit Card,Successful,POL61660074
PAY53157789,2024-02-26,391.64,Cash,Failed,POL93532453
PAY62521393,2022-06-14,162.65,Bank Transfer,Successful,POL81437012
PAY64362028,2024-05-15,882.2,Credit Card,Failed,POL78264122
PAY80122828,2024-07-14,872.29,Cash,Successful,POL93274437
PAY47312972,2021-12-26,700.45,Credit Card,Successful,POL56083774
PAY85444339,2022-06-12,269.12,Bank Transfer,Successful,POL52663647
PAY83712972,2022-06-25,1171.63,Cash,Successful,POL88518206
PAY17074850,2024-08-30,1143.82,Bank Transfer,Failed,POL46142999
PAY61976595,2022-05-17,996.41,Cash,Successful,POL09010208
PAY86960263,2023-01-22,1220.99,Cash,Failed,POL26556756
PAY84444993,2023-01-23,1140.27,Credit Card,Successful,POL85605519
PAY07528879,2024-11-08,1282.4,Bank Transfer,Failed,POL85853728
PAY46032786,2024-09-04,659.76,Credit Card,Successful,POL88449964
PAY21871311,2024-07-01,1291.48,Credit Card,Failed,POL53130917
PAY38890054,2022-12-01,152.97,Credit Card,Successful,POL54437917
PAY66740818,2023-06-29,1212.79,Cash,Successful,POL07367741
PAY91561384,2023-09-30,628.48,Cash,Successful,POL59899170
PAY30011961,2024-09-21,155.54,Bank Transfer,Failed,POL54459099
PAY77918868,2023-05-30,1184.85,Credit Card,Successful,POL11303623
PAY26949322,2022-05-16,1018.81,Cash,Successful,POL70622668
PAY79720804,2023-05-15,430.23,Credit Card,Failed,POL77743586
PAY42887657,2023-09-28,1052.55,Cash,Failed,POL92982957
PAY21199504,2022-10-03,1210.31,Cash,Successful,POL54249410
PAY24170870,2022-12-11,554.42,Credit Card,Successful,POL71218396
PAY99380413,2024-03-09,647.31,Cash,Successful,POL77809174
PAY63023226,2022-05-21,1333.12,Cash,Failed,POL51442309
PAY59262221,2024-11-28,1095.27,Credit Card,Failed,POL89952764
PAY96984886,2022-09-18,1150.09,Bank Transfer,Failed,POL41959725
PAY79207038,2024-01-04,209.35,Bank Transfer,Successful,POL42317567
PAY66276489,2023-10-15,114.32,Cash,Successful,POL11133444
PAY83851870,2022-12-02,256.95,Bank Transfer,Successful,POL88709617
PAY54168307,2024-08-01,1063.63,Credit Card,Failed,POL77489665
PAY53599525,2024-10-13,1338.73,Bank Transfer,Successful,POL10829873
PAY46069896,2024-10-03,520.77,Cash,Successful,POL14632307
PAY42040401,2022-08-04,1265.42,Cash,Failed,POL79310767
PAY62970813,2022-05-10,784.41,Credit Card,Failed,POL23778009
PAY23992100,2023-05-15,1342.36,Bank Transfer,Failed,POL54374781
PAY52571863,2024-09-07,115.51,Bank Transfer,Successful,POL83519950
PAY39653411,2024-07-26,703.15,Bank Transfer,Failed,POL08436264
PAY45463534,2022-05-15,545.77,Cash,Failed,POL01363904
PAY37208350,2023-05-10,1161.93,Cash,Successful,POL67379824
PAY21254003,2023-08-17,545,Credit Card,Failed,POL48302488
PAY35038165,2024-09-25,250.98,Bank Transfer,Failed,POL80109772
PAY20979953,2024-08-31,308.99,Credit Card,Failed,POL99187964
PAY10708205,2024-10-09,1383.75,Bank Transfer,Successful,POL12356640
PAY74837578,2024-09-19,1080.65,Bank Transfer,Successful,POL77047263
PAY06259951,2022-01-20,165.98,Bank Transfer,Successful,POL14879776
PAY32393323,2022-09-25,297.42,Credit Card,Successful,POL91166639
PAY44808378,2023-02-03,788.19,Cash,Failed,POL78451531
PAY37406230,2022-09-24,898.61,Credit Card,Successful,POL08242305
PAY26657411,2022-08-15,973.73,Bank Transfer,Failed,POL55617113
PAY81160821,2023-01-24,662.62,Credit Card,Successful,POL43343233
PAY86595039,2023-03-27,1343.05,Credit Card,Successful,POL40546562
PAY51273676,2022-08-01,1048.71,Credit Card,Failed,POL14694740
PAY18574044,2022-02-11,138.42,Bank Transfer,Failed,POL12296231
PAY97391304,2023-06-12,1473.73,Cash,Successful,POL68220534
PAY52275973,2024-08-16,1398.5,Cash,Successful,POL08713900
PAY20379625,2022-04-02,396.52,Credit Card,Failed,POL79774019
PAY49522210,2024-04-30,79.31,Credit Card,Successful,POL48239604
PAY94181813,2022-02-11,866.34,Cash,Successful,POL77500354
PAY51027013,2024-07-20,138.24,Credit Card,Failed,POL22177049
PAY19514591,2024-01-12,97.41,Credit Card,Successful,POL03458249
PAY08260360,2024-09-11,321.36,Bank Transfer,Successful,POL48921687
PAY69393690,2022-03-24,1432.8,Credit Card,Failed,POL88351498
PAY72312364,2022-08-25,810.46,Credit Card,Successful,POL74008524
PAY97649108,2024-08-12,1080.98,Bank Transfer,Successful,POL23562501
PAY66340100,2024-11-14,387.58,Credit Card,Successful,POL81185546
PAY26658890,2022-03-10,1149.94,Cash,Successful,POL05225694
PAY14441043,2022-05-12,757.34,Cash,Successful,POL64589705
PAY28388199,2022-12-13,667.49,Bank Transfer,Failed,POL28043223
PAY99162603,2023-04-14,1178.09,Credit Card,Successful,POL87125515
PAY04932048,2023-08-08,1277.38,Bank Transfer,Successful,POL46564609
PAY44162314,2024-12-09,458.97,Credit Card,Successful,POL60212438
PAY73595417,2022-04-26,212.48,Credit Card,Successful,POL27685502
PAY84422016,2023-12-10,1332.23,Bank Transfer,Successful,POL16070403
PAY88269796,2023-06-03,1166.1,Cash,Successful,POL21637751
PAY63760392,2022-01-08,788.89,Cash,Failed,POL20742697
PAY07779712,2023-11-11,1031.3,Bank Transfer,Failed,POL20381025
PAY63629286,2024-04-09,700.12,Cash,Successful,POL45410336
PAY72088255,2022-08-05,335.83,Bank Transfer,Failed,POL15567639
PAY12429988,2022-07-29,466.25,Credit Card,Failed,POL94203944
PAY15182187,2023-09-26,261.22,Cash,Successful,POL79841700
PAY04169284,2022-04-12,230.06,Bank Transfer,Successful,POL21502603
PAY11705022,2023-10-27,1061.58,Bank Transfer,Failed,POL14781739
PAY03926769,2023-01-17,836.04,Cash,Failed,POL37985546
PAY68888293,2022-12-18,530.21,Cash,Successful,POL22408747
PAY22944973,2023-02-13,927.73,Cash,Failed,POL35077867
PAY45888305,2022-07-16,824.56,Credit Card,Successful,POL28804957
PAY20010478,2024-05-09,345.9,Cash,Failed,POL56070761
PAY28444642,2023-06-10,973.38,Credit Card,Failed,POL61445310
PAY61703010,2022-04-07,1461.74,Credit Card,Successful,POL64571358
PAY16554121,2023-08-01,1054.92,Credit Card,Successful,POL02082012
PAY71743581,2023-05-09,1212.79,Credit Card,Failed,POL05422944
PAY21323309,2024-05-30,1315.56,Cash,Failed,POL61565089
PAY59996797,2023-07-12,1311.76,Bank Transfer,Failed,POL38363742
PAY18358938,2024-11-15,188.03,Cash,Failed,POL00874992
PAY27461628,2024-01-04,635.59,Cash,Successful,POL32398329
PAY50270171,2024-05-14,970.61,Cash,Failed,POL19255943
PAY72806261,2022-01-13,937.4,Bank Transfer,Successful,POL79279066
PAY55211460,2022-11-05,504.26,Cash,Successful,POL03903128
PAY91652486,2024-01-30,718.92,Bank Transfer,Failed,POL04119250
PAY18915065,2023-03-29,174.55,Bank Transfer,Failed,POL97255988
PAY79640203,2023-10-17,916.06,Credit Card,Successful,POL00148188
PAY91970963,2023-06-27,729.43,Credit Card,Successful,POL85531608
PAY70805030,2023-12-27,917.49,Cash,Successful,POL94226268
PAY97895926,2024-08-08,1209.46,Credit Card,Failed,POL77958772
PAY38749230,2023-08-04,1369.13,Credit Card,Failed,POL79306031
PAY71240034,2022-06-05,444.2,Cash,Successful,POL35206157
PAY98463404,2022-02-17,1452.4,Credit Card,Failed,POL39137077
PAY00482016,2023-08-05,573.91,Bank Transfer,Failed,POL79056359
PAY63395494,2024-11-24,1353.06,Bank Transfer,Successful,POL57894817
PAY98088077,2023-07-20,1276.48,Bank Transfer,Successful,POL89077589
PAY31720543,2024-06-02,468.52,Cash,Successful,POL53010731
PAY85750241,2022-10-14,859.31,Bank Transfer,Successful,POL06742969
PAY08864946,2022-12-14,1017.63,Cash,Successful,POL36551695
PAY47594694,2022-02-27,1209.51,Cash,Successful,POL35832686
PAY55110995,2022-11-18,186.83,Credit Card,Successful,POL47741439
PAY27652739,2023-12-20,456.31,Credit Card,Failed,POL09606287
PAY97539574,2021-12-30,1324.91,Cash,Failed,POL79308293
PAY95348731,2024-03-12,91.72,Credit Card,Successful,POL70988897
PAY97852117,2023-04-21,1459.91,Credit Card,Successful,POL68879274
PAY49638955,2022-05-11,253.49,Bank Transfer,Failed,POL78264122
PAY09699752,2022-08-23,880.02,Credit Card,Failed,POL27486372
PAY58040624,2023-02-24,128.17,Bank Transfer,Failed,POL86998122
PAY75736240,2023-01-28,671.15,Credit Card,Failed,POL67523094
PAY40481240,2023-03-30,155.02,Credit Card,Successful,POL27444083
PAY44061023,2022-09-13,1313.08,Credit Card,Successful,POL24546559
PAY45190646,2023-07-20,1226.81,Credit Card,Failed,POL52131318
PAY57476576,2023-02-02,803.61,Credit Card,Successful,POL27279632
PAY36712914,2023-02-09,90.66,Credit Card,Successful,POL24220210
PAY76966302,2023-06-14,1190.6,Bank Transfer,Successful,POL94995920
PAY27258731,2022-04-13,92.85,Bank Transfer,Successful,POL96583337
PAY43514033,2022-05-23,124.77,Cash,Failed,POL26361547
PAY67641609,2022-02-10,334.36,Credit Card,Successful,POL78863924
PAY19135776,2024-09-10,963.46,Bank Transfer,Successful,POL55941578
PAY70603083,2024-07-14,83.97,Credit Card,Failed,POL27929198
PAY79317277,2023-01-31,894.71,Credit Card,Successful,POL00975705
PAY15269040,2023-05-02,1168.77,Credit Card,Successful,POL04929943
PAY17810786,2023-04-02,475.54,Bank Transfer,Failed,POL61367608
PAY36436131,2023-07-23,1306.64,Credit Card,Failed,POL85498031
PAY02736191,2023-01-24,808.16,Bank Transfer,Successful,POL84438611
PAY21136394,2023-09-16,474.01,Credit Card,Failed,POL66215442
PAY44959083,2022-10-23,622.49,Credit Card,Failed,POL01434989
PAY16295937,2024-01-08,92.31,Credit Card,Successful,POL32900389
PAY63926951,2023-07-13,1109.84,Credit Card,Failed,POL53331618
PAY74112212,2024-05-15,1199.98,Bank Transfer,Failed,POL64468653
PAY93068466,2023-02-27,715.57,Bank Transfer,Successful,POL20316917
PAY85673203,2022-01-21,846.57,Cash,Successful,POL22122728
PAY95972002,2022-09-07,258.87,Cash,Successful,POL91395324
PAY99743288,2023-11-16,1485.03,Cash,Failed,POL36714919
PAY54651335,2024-03-21,1192.18,Cash,Successful,POL22416756
PAY76393981,2022-06-09,1452.17,Cash,Failed,POL11298880
PAY57615758,2023-09-28,1289.07,Credit Card,Successful,POL46108222
PAY79270904,2023-03-12,1026.45,Cash,Successful,POL84679651
PAY41177803,2022-03-01,1450.33,Bank Transfer,Failed,POL84945685
PAY79142194,2023-06-05,611.24,Cash,Failed,POL69427919
PAY56284155,2023-03-30,953.92,Credit Card,Failed,POL37953515
PAY27866644,2023-09-13,1185.29,Credit Card,Failed,POL27667498
PAY16133629,2024-09-08,641.97,Bank Transfer,Failed,POL82823553
PAY20235546,2022-09-17,992.88,Bank Transfer,Failed,POL69557850
PAY13950511,2024-03-24,1246.91,Cash,Successful,POL38653037
PAY91912037,2022-07-26,1038.33,Cash,Failed,POL37628555
PAY45763008,2023-02-22,894.86,Cash,Failed,POL07226848
PAY22658183,2022-10-15,1330.48,Credit Card,Successful,POL79308293
PAY28832387,2023-11-30,1141.04,Bank Transfer,Failed,POL06464463
PAY50320991,2023-09-10,1243.13,Credit Card,Successful,POL17045726
PAY71355030,2023-06-01,800.29,Cash,Failed,POL92547677
PAY20890398,2024-09-07,1226.26,Cash,Successful,POL22220595
PAY35776022,2023-02-10,91.75,Credit Card,Failed,POL10536970
PAY90872770,2023-12-14,248.41,Bank Transfer,Failed,POL25999716
PAY57363426,2022-06-19,271.38,Cash,Failed,POL37640614
PAY97866998,2024-10-19,78.83,Cash,Successful,POL11657273
PAY91728508,2023-11-26,129.07,Credit Card,Failed,POL12925982
PAY72480399,2023-06-14,242.78,Credit Card,Failed,POL37953515
PAY12601443,2023-04-09,1425.85,Cash,Successful,POL54483538
PAY29977850,2022-08-23,676.89,Credit Card,Successful,POL36474565
PAY33133339,2022-03-14,1434.98,Cash,Failed,POL03461173
PAY16522409,2023-11-05,1326.59,Bank Transfer,Failed,POL94687907
PAY10486009,2022-01-22,293.71,Cash,Successful,POL77188684
PAY43197759,2024-08-21,1303.27,Cash,Failed,POL33884251
PAY88173302,2022-10-05,294.61,Cash,Successful,POL57602095
PAY47714478,2024-10-26,1115.28,Cash,Failed,POL01976477
PAY87292440,2023-01-24,802.5,Cash,Failed,POL99329003
PAY36111258,2022-05-26,1072.77,Credit Card,Failed,POL87122586
PAY12297471,2024-04-26,687.36,Cash,Failed,POL79167800
PAY49357558,2022-05-06,374.43,Credit Card,Successful,POL23926652
PAY54002614,2021-12-26,367.04,Bank Transfer,Successful,POL24211829
PAY62743373,2022-08-17,614.8,Cash,Successful,POL34084242
PAY40967345,2022-02-14,385.54,Credit Card,Successful,POL60030374
PAY30960171,2023-09-22,1356.3,Cash,Successful,POL36551695
PAY23473355,2022-04-07,1342.28,Credit Card,Failed,POL79257166
PAY84880582,2024-05-28,708.84,Cash,Failed,POL82077399
PAY99720043,2023-11-19,1125.29,Bank Transfer,Successful,POL19720600
PAY45383491,2022-07-28,553.1,Credit Card,Successful,POL70838123
PAY85761488,2022-06-24,1035.71,Bank Transfer,Failed,POL65765097
PAY74108763,2022-05-27,1174.46,Bank Transfer,Failed,POL61315068
PAY29583848,2024-12-07,116.28,Credit Card,Successful,POL38773717
PAY48211938,2022-04-04,69.87,Credit Card,Failed,POL36934313
PAY01477687,2023-10-26,369.06,Bank Transfer,Successful,POL50101215
PAY66486557,2022-03-23,1395.35,Credit Card,Successful,POL40767941
PAY80915652,2023-03-22,732.95,Credit Card,Successful,POL02913059
PAY34904317,2022-12-24,1244.01,Credit Card,Successful,POL22033410
PAY45033085,2022-10-22,492.47,Bank Transfer,Failed,POL45984534
PAY11351822,2024-09-01,916.6,Cash,Failed,POL84549394
PAY02161878,2024-06-15,1020.43,Cash,Failed,POL97443175
PAY62537149,2023-12-26,1328.84,Bank Transfer,Failed,POL40740703
PAY02783233,2023-03-06,255.53,Bank Transfer,Successful,POL82130427
PAY47611388,2022-01-27,187.82,Credit Card,Successful,POL12707693
PAY19550962,2023-12-03,586.18,Credit Card,Successful,POL81031536
PAY74029332,2021-12-27,303.71,Credit Card,Successful,POL06244566
